drug1_idx,drug2_idx,drug1_smiles,drug2_smiles,true_label,tsne_1,tsne_2
913,1139,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,1,-6.9972434,44.808468
383,1345,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,Cn1cc[nH]c1=S,0,-5.289909,4.578302
57,1344,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0,0.038887423,11.9407015
801,902,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,0,-25.950775,-13.618013
883,1662,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,CCN(CC)CCN=C(O)c1cc(S(C)(=O)=O)ccc1OC,1,58.79006,-9.5943365
692,1564,CCCCCCCC(O)=N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,1,32.22817,23.837845
126,290,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,0,-18.468126,22.007948
443,1730,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,1,-25.595798,-41.984295
950,1305,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,1,16.117716,24.645658
514,656,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,0,-25.196318,38.410877
150,1443,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,Nc1nc2ccc(OC(F)(F)F)cc2s1,0,-18.722654,22.364208
594,1816,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,0,-26.751764,5.628638
1613,1781,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,CNC(C)CCC=C(C)C,0,-4.440018,3.860158
556,558,NC(=O)N1c2ccccc2C=Cc2ccccc21,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1,41.319927,10.09435
305,808,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,CC[C@@H](C(N)=O)N1CCCC1=O,1,52.964237,-6.273819
239,933,Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12,0,-0.28880847,38.70978
182,338,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,1,28.07069,29.869802
818,1694,NC(CO)(CO)CO,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,1,-11.966834,-23.41352
1578,1596,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,0,-4.2601495,3.535415
79,136,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2nc(-c3ccccc3)c[nH]2)cc1C(=O)O,1,-4.453804,-17.661173
1539,1744,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0,-27.001133,-16.650043
724,998,CC(C)(S)[C@@H](N)C(=O)O,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,0,-1.4334587,40.99815
171,1161,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,1,-3.4839063,19.118498
521,786,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,1,37.04408,25.517376
316,336,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,CNNCc1ccc(C(=O)NC(C)C)cc1,1,28.770002,-23.358662
781,1472,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,0,-47.458817,6.966058
347,1505,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C,0,-3.3353322,13.577828
994,1672,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,CC(=O)[C@]1(N)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O,0,-20.55762,23.763367
1608,1841,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,NC(=O)NC(=O)Cc1ccccc1,0,-7.356505,-9.672801
1,1196,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,O=C(O[Ca]OC(=O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)[C@H](O)CO)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0,-14.127433,-7.532881
618,1813,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,O=[Zn],0,-40.33391,-2.0181627
922,1539,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,1,-3.985155,45.42426
1228,1354,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[K+],0,-18.356577,7.4572053
147,1475,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,1,34.83221,10.548874
415,641,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,0,-26.688772,-44.490906
437,459,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,1,24.653345,31.51221
828,1655,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,NNC(=O)c1ccncc1,1,34.289482,22.240873
720,1062,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,0,-46.65481,-9.5338125
1121,1585,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@]4(C)[C@H]5C[C@@H](O)[C@]6(C)[C@@H](C7=CC(=O)OC7)CC[C@]6(O)[C@@H]5CC[C@@H]4C3)O[C@@H]2C)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](C)O1,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,1,4.887354,44.03765
1399,1789,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,1,-12.7294235,26.579865
657,1549,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1,0,16.59984,-9.386257
191,752,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,CC(C)c1cccc(C(C)C)c1O,1,33.033314,9.553467
147,1335,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,1,6.865548,30.601135
188,386,NC(N)=NCCN1CCCCCCC1,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,0,32.515694,-28.503408
446,1051,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3OC(CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@H]3[C@H](C[C@H]4O[C@@H](CC[C@@H]1O2)C[C@@H](C)C4=C)O[C@H](C[C@H](O)CN)[C@@H]3OC,1,1.0231738,35.538757
548,882,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,1,13.866175,-16.262154
766,1476,O=NO,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,1,10.75952,-38.969288
165,1352,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,0,-27.006506,34.507458
631,1130,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,1,24.629084,-31.966927
586,949,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,CC(C)(C(=O)c1cccnc1)c1cccnc1,0,-29.082321,1.0659189
627,833,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,1,-12.84922,-34.49834
1224,1709,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,1,-16.416113,-36.731415
922,1838,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,1,39.148144,28.412468
1300,1507,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(O)c(S(=O)(=O)O)cc2S(=O)(=O)O)cc1,N[C@@H](Cc1ccccc1)C(=O)O,0,-2.8924932,-5.684392
372,1213,Cc1cccc(Nc2ccccc2C(=O)O)c1C,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CCN(CC)CCOC(=O)c1ccc(N)cc1,0,-36.17585,-23.526619
610,1437,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0,-23.931557,-34.626038
507,1160,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O,0,-38.03096,31.28059
540,1351,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,0,-23.23859,-1.5696737
645,1508,CCN(CC)CCOC(=O)c1ccc(N)cc1,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3C[C@@H]3CCC[C@H]43)CC2)c1,1,38.404884,19.231754
592,1313,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,0,-0.20934442,-9.516097
118,315,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,0,26.700933,-24.742443
1033,1648,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2c1cccnc1,1,9.148241,34.03698
25,1593,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1,0,-35.184402,12.267874
44,1699,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,0,9.151666,1.8380221
64,1744,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,1,-0.4189329,31.398859
1007,1531,NNc1nncc2ccccc12,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,0,12.316544,-40.09692
316,1074,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,1,56.721813,-0.2298392
139,563,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,0,-1.2700812,-10.744398
413,1657,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1,34.60876,22.927868
409,625,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,0,41.94034,10.800262
414,1284,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],0,9.442082,-10.493439
635,1116,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(O)=NO)cc1,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,1,32.101166,23.35874
266,1576,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,C[C@@H]([C@H](O)c1ccccc1)N(C)C,0,-11.355725,-6.2856846
614,936,CC(C)C[C@@H](NC(=O)CNC(=O)[C@@H](NC=O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,0,0.044496585,37.88456
171,933,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12,1,-0.5624954,21.6011
397,1306,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,1,30.584948,-35.506607
685,969,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,0,8.546615,-7.0321574
379,1646,CCC1(C)OC(=O)N(C)C1=O,CC(C)[C@@H]1N=C(O)[C@H](CCCCN)N=C(O)[C@@H](Cc2c[nH]c3ccccc23)N=C(O)[C@H](Cc2ccc(O)cc2)N=C(O)[C@@H](N=C(O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(O)=N[C@@H](Cc2c[nH]c3ccccc23)C(=N)O)N=C1O,0,-14.233478,-1.7546582
457,627,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,0,-20.97149,-21.581472
246,1574,COC(O)=N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1ncc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5nc([C@@H]6[C@H]7CC[C@H](C7)N6C(=O)[C@@H](N=C(O)OC)C(C)C)[nH]c5c4)ccc2-3)[nH]1)C(C)C,FC(F)(F)C(F)(F)C(F)(F)F,0,-6.4460955,-1.5475619
787,1117,CCC1=C(C)CN(C(O)=NCCc2ccc(S(=O)(=O)NC(O)=N[C@H]3CC[C@H](C)CC3)cc2)C1=O,CCO,1,18.741772,8.799507
274,1711,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,1,14.767626,17.499613
351,464,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,0,-38.544357,6.01938
105,1833,CN1CCC[C@H]1c1cccnc1,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,1,-2.881427,-3.6677547
472,1657,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1,14.864882,-15.853713
167,1587,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC,1,-48.697002,1.5191481
536,1482,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0,-11.166458,6.6051297
65,165,O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,1,-28.283575,-39.596115
92,1444,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,1,-25.673492,-29.074446
1373,1704,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,4.0302553,1.5120597
594,1202,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,Cc1cccc(C)c1NC(=O)C1CCCCN1C,0,-32.46495,21.6185
1258,1603,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,Cc1cccc([C@H](C)c2c[nH]cn2)c1C,1,24.267416,-37.575535
105,1463,CN1CCC[C@H]1c1cccnc1,O=c1[nH]cc(F)c(=O)[nH]1,1,9.985321,13.311898
330,923,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,Cc1nnc(C(C)C)n1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,1,8.231738,32.663525
51,1035,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1,CN(C)CCOC(c1ccccc1)c1ccccc1,1,-13.91345,30.967348
207,795,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,1,10.740065,-13.314001
25,315,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,0,-33.157894,13.26863
350,591,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,0,29.362951,0.22746377
426,1760,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[O-2].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-],0,-20.024385,-6.4489193
1039,1696,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1,1,60.11504,-9.738025
90,515,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0,-39.811825,6.874461
419,891,CCN(CC)CC(=O)Nc1c(C)cccc1C,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,1,46.59811,2.1228797
